2,"Commodities less food, energy, and used cars and trucks",17.713,145.964,145.740,145.462,145.166,145.392,145.933,145.948,145.111,144.230,145.098,146.126,145.767,144.685,145.197,145.326,145.539,145.715,145.797,145.749,145.407,145.391,145.406,145.601,145.779,145.051,143.965,-0.9,0.7,-0.2,-0.7,0.1,-0.5,-0.7,-0.132,0.12,S-EVER,Ð,-0.147,0.24,S-Feb. 2004,-1.1
2,Commodities less food,23.474,155.187,155.507,154.073,154.270,153.408,153.002,153.421,152.412,151.332,151.711,151.792,150.257,146.008,153.710,153.458,153.004,153.587,153.092,152.749,152.987,153.210,154.003,153.372,152.744,149.913,144.861,-5.9,0.1,-1.0,-2.8,-0.4,-1.9,-3.4,-0.790,0.09,S-Dec. 2008,-3.4,-1.435,0.19,S-Oct. 2015,-6.3
2,Commodities less food and beverages,22.442,151.843,152.161,150.688,150.874,149.991,149.578,150.007,148.997,147.899,148.253,148.304,146.714,142.355,150.349,150.067,149.591,150.162,149.654,149.317,149.570,149.816,150.616,149.956,149.295,146.372,141.194,-6.2,0.0,-1.1,-3.0,-0.4,-2.0,-3.5,-0.793,0.10,S-Dec. 2008,-3.5,-1.454,0.20,S-Oct. 2015,-6.6
1,Services,62.664,323.228,323.964,325.218,325.866,326.489,327.076,327.744,328.311,328.603,329.987,331.139,331.021,329.866,323.273,323.729,324.531,325.413,326.163,326.933,327.881,328.751,329.323,330.485,331.212,331.029,329.918,2.1,0.3,0.0,-0.3,0.2,-0.1,-0.3,-0.210,0.04,S-Dec. 1982,-0.8,1.286,0.10,S-May 2015,2.0
2,Services less rent of shelter(15),29.728,340.756,341.281,342.741,343.177,343.892,344.128,345.375,346.023,346.068,347.578,348.701,347.979,345.544,341.008,341.217,341.694,342.531,343.566,343.980,345.633,346.731,347.023,347.801,348.513,347.951,345.800,1.4,0.3,-0.2,-0.7,0.2,-0.2,-0.6,-0.184,0.06,S-EVER,Ð,0.422,0.17,S-Sep. 2015,1.4
2,Services less medical care services,55.391,307.576,308.204,309.446,309.955,310.364,310.866,311.231,311.687,311.903,313.118,314.141,313.845,312.451,307.813,307.995,308.669,309.357,309.937,310.670,311.386,312.198,312.625,313.494,314.273,313.936,312.692,1.6,0.3,-0.1,-0.4,0.2,-0.1,-0.4,-0.220,0.04,S-EVER,Ð,0.884,0.11,S-Jul. 2011,1.5
1,Durables,10.735,105.178,104.849,105.167,105.369,105.331,104.385,104.263,103.902,103.695,103.896,104.421,104.703,104.336,104.683,104.556,104.821,104.939,105.043,104.941,104.908,104.626,104.367,103.932,104.191,104.105,103.845,-0.8,0.5,0.3,-0.4,0.2,-0.1,-0.2,-0.027,0.12,S-Jan. 2020,-0.4,-0.073,0.27,S-Jan. 2020,-0.9
1,Nondurables,26.601,229.028,229.875,227.749,227.936,226.909,227.358,228.294,227.202,226.120,226.998,227.015,225.113,221.622,227.188,227.551,226.599,227.743,226.926,226.447,227.361,227.788,229.159,228.782,228.551,225.530,219.841,-3.2,0.0,-0.8,-1.6,-0.1,-1.3,-2.5,-0.673,0.08,S-Jan. 2015,-2.5,-0.884,0.16,S-Nov. 2015,-3.3
2,Nondurables less food,12.739,204.336,205.504,201.854,202.021,200.141,200.521,201.629,199.858,197.719,198.307,197.680,193.597,184.081,201.400,201.611,199.780,201.674,200.115,198.969,200.129,200.394,202.585,201.584,200.461,194.427,181.436,-9.9,-0.3,-2.1,-4.9,-0.6,-3.0,-6.7,-0.855,0.15,S-Nov. 2008,-10.2,-1.362,0.27,S-Sep. 2015,-10.1
2,Nondurables less food and beverages,11.707,201.358,202.572,198.687,198.829,196.830,197.235,198.410,196.581,194.325,194.871,194.122,189.714,179.517,198.275,198.440,196.477,198.429,196.762,195.587,196.839,197.159,199.470,198.364,197.076,190.615,176.768,-10.8,-0.4,-2.3,-5.4,-0.6,-3.3,-7.3,-0.855,0.16,S-Nov. 2008,-11.0,-1.381,0.29,S-Sep. 2015,-10.9
2,"Nondurables less food, beverages, and apparel",8.799,252.960,255.619,249.683,250.877,246.714,245.336,247.773,246.704,245.365,245.172,241.692,234.822,221.427,249.379,249.610,245.634,248.521,245.658,244.167,247.430,247.770,251.277,248.797,246.624,237.607,218.293,-12.5,-1.4,-2.8,-5.7,-0.9,-3.7,-8.1,-0.724,0.13,S-Nov. 2008,-14.5,-1.209,0.25,S-Oct. 2015,-12.5
2,Nondurables less food and apparel,9.831,251.663,254.108,248.754,249.890,246.124,244.867,247.077,246.041,244.816,244.762,241.755,235.665,223.707,248.375,248.676,245.102,247.804,245.229,243.841,246.742,246.990,250.179,248.003,246.212,238.156,220.784,-11.1,-1.2,-2.5,-5.1,-0.7,-3.3,-7.3,-0.725,0.12,S-Nov. 2008,-13.2,-1.190,0.23,S-Oct. 2015,-11.4
1,Housing,42.239,264.452,265.137,266.461,267.101,267.263,267.822,267.794,267.925,268.236,269.468,270.281,270.273,270.184,264.565,265.028,265.758,266.474,266.814,267.558,267.992,268.591,268.940,269.791,270.399,270.292,270.299,2.2,0.3,0.0,0.0,0.2,0.0,0.0,0.001,0.05,Ð,Ð,0.908,0.13,S-Apr. 2016,2.1
1,Education and communication(5),6.758,137.182,137.199,137.344,137.595,138.154,138.409,138.529,138.920,138.839,139.132,139.256,139.199,139.378,137.406,137.560,137.635,137.900,138.078,138.031,138.170,138.583,138.677,139.043,139.246,139.396,139.591,1.6,0.1,0.0,0.1,0.1,0.1,0.1,0.009,0.07,Ð,Ð,0.105,0.22,L-Jul. 2014,1.6
2,Education(5),3.027,263.944,264.199,264.612,264.882,266.979,268.357,268.878,268.880,268.700,268.841,269.360,269.450,269.614,265.144,265.713,266.064,266.223,266.519,266.612,267.042,267.482,267.873,268.685,269.513,270.221,270.847,2.1,0.2,0.0,0.1,0.3,0.3,0.2,0.007,0.10,S-Dec. 2019,0.1,0.065,0.34,Ð,Ð
2,Communication(5),3.731,73.032,72.989,73.034,73.219,73.272,73.195,73.190,73.578,73.541,73.790,73.793,73.719,73.854,72.968,72.985,72.976,73.200,73.307,73.238,73.273,73.577,73.577,73.739,73.750,73.737,73.785,1.1,0.0,-0.1,0.2,0.0,0.0,0.1,0.002,0.10,L-Jan. 2020,0.2,0.040,0.32,Ð,Ð
3,Information and information processing(5),3.619,69.037,68.994,69.038,69.218,69.271,69.196,69.189,69.569,69.532,69.749,69.693,69.622,69.756,68.994,69.004,68.988,69.201,69.299,69.225,69.251,69.542,69.537,69.685,69.682,69.666,69.708,1.0,-0.1,-0.1,0.2,0.0,0.0,0.1,0.002,0.11,L-Jan. 2020,0.2,0.036,0.33,Ð,Ð
3,"Information technology, hardware and services(17)",1.320,7.394,7.371,7.358,7.397,7.420,7.363,7.325,7.376,7.347,7.375,7.375,7.354,7.364,7.381,7.374,7.343,7.391,7.429,7.372,7.345,7.368,7.348,7.357,7.372,7.367,7.350,-0.4,0.0,-0.3,0.1,0.2,-0.1,-0.2,-0.003,0.24,S-Dec. 2019,-0.3,-0.004,0.77,L-Apr. 2019,-0.4
1,Recreation(5),5.829,120.821,120.254,120.145,120.128,120.458,120.357,120.982,121.381,121.545,121.986,122.067,122.265,121.935,120.502,120.175,120.089,120.081,120.503,120.498,121.236,121.702,121.846,122.151,121.748,121.899,121.634,0.9,0.1,0.2,-0.3,-0.3,0.1,-0.2,-0.013,0.15,S-Feb. 2020,-0.3,0.053,0.47,S-Jul. 2019,0.7
2,Video and audio(5),1.526,104.750,104.381,104.162,103.922,104.380,104.552,104.763,104.946,105.427,105.680,106.034,106.466,106.510,104.304,104.167,104.140,104.051,104.501,104.770,105.151,105.312,105.818,106.121,105.530,105.672,106.085,1.7,0.3,0.4,0.0,-0.6,0.1,0.4,0.006,0.17,L-Dec. 2019,0.5,0.027,0.58,L-Jan. 2018,2.3
2,"Pets, pet products and services(5)",1.199,177.070,177.868,178.059,179.051,178.751,178.723,179.340,179.583,180.308,180.442,180.819,180.452,179.555,177.021,177.778,177.991,178.934,178.665,178.679,179.383,179.775,180.467,180.647,180.739,180.400,179.499,1.4,0.2,-0.2,-0.5,0.1,-0.2,-0.5,-0.006,0.16,S-Jul. 2015,-0.6,0.014,0.51,S-Aug. 2018,1.0
2,Photography(5),0.073,73.238,73.309,73.024,73.694,73.621,74.095,74.422,74.443,72.665,73.348,75.996,76.305,75.445,73.200,73.584,73.529,73.851,73.287,73.458,73.649,73.580,73.089,73.737,76.398,76.491,75.413,3.0,3.6,0.4,-1.1,3.6,0.1,-1.4,-0.001,0.53,S-Jun. 2018,-2.3,0.002,1.34,S-Jan. 2020,-0.4
1,Food and beverages,14.894,257.393,257.791,257.778,258.015,258.154,258.646,259.284,259.080,259.403,260.638,261.487,262.320,266.137,257.141,257.783,258.052,258.134,258.244,258.644,259.105,259.373,259.771,260.325,261.270,262.183,265.861,3.4,0.3,0.3,1.5,0.4,0.3,1.4,0.209,0.07,L-Aug. 1980,1.6,0.497,0.14,L-Feb. 2012,3.8
2,Domestically produced farm food,6.386,249.685,249.781,249.146,249.258,248.907,249.339,250.212,249.460,249.635,250.763,251.833,252.974,259.558,249.289,249.572,249.457,249.198,248.880,249.301,249.786,250.221,250.239,250.550,251.619,252.959,259.146,4.0,0.4,0.5,2.6,0.4,0.5,2.4,0.156,0.13,L-Jan. 1990,2.9,0.252,0.21,L-Dec. 2014,4.1
1,Other services,11.703,357.646,357.190,357.493,358.051,359.320,359.723,360.968,362.303,363.215,364.536,364.767,365.516,365.780,357.622,357.509,357.798,358.470,359.227,359.403,360.806,362.191,363.220,364.647,364.468,365.443,365.800,2.3,0.1,0.2,0.1,0.0,0.3,0.1,0.011,0.07,S-Feb. 2020,0.0,0.262,0.23,Ð,Ð
1,Apparel less footwear,2.237,118.538,117.389,116.544,114.704,115.904,119.572,118.528,115.053,110.983,112.770,116.710,116.390,110.865,116.323,116.272,117.274,117.475,117.310,116.891,114.483,115.195,115.321,115.878,116.510,114.400,108.773,-6.5,3.5,-0.3,-4.7,0.5,-1.8,-4.9,-0.108,0.64,S-EVER,Ð,-0.153,1.05,S-Jan. 1950,-6.8
1,Fuels and utilities,4.318,240.773,241.390,244.703,245.205,244.540,243.643,242.207,241.459,241.788,243.739,242.951,241.160,239.897,242.775,242.046,241.276,241.800,241.547,241.839,243.390,243.993,243.848,244.803,243.955,242.519,241.929,-0.4,-0.3,-0.7,-0.5,-0.3,-0.6,-0.2,-0.011,0.14,L-Jan. 2020,0.4,-0.015,0.34,S-Jun. 2016,-1.4
2,Household energy,3.228,198.366,198.961,202.402,202.787,201.914,200.855,199.089,198.123,198.426,200.219,199.117,196.998,195.534,200.603,199.673,198.682,199.093,198.681,198.845,200.297,200.841,200.545,201.452,200.311,198.530,197.832,-1.4,-0.6,-1.1,-0.7,-0.6,-0.9,-0.4,-0.011,0.18,L-Jan. 2020,0.5,-0.047,0.43,S-Jul. 2016,-1.4
1,Medical care,8.896,493.331,494.928,495.563,497.687,500.916,501.468,506.100,507.541,509.689,512.149,513.923,515.605,517.053,492.660,494.630,495.947,498.223,501.174,502.455,506.695,508.362,510.679,511.579,512.118,514.275,516.350,4.8,0.3,0.3,0.3,0.1,0.4,0.4,0.036,0.18,Ð,Ð,0.415,0.43,L-Sep. 2016,4.9
1,Transportation,15.321,214.142,215.391,213.073,213.405,211.084,209.350,210.487,209.763,208.482,208.284,207.772,203.854,193.732,211.987,211.243,210.135,211.136,210.216,209.752,210.734,211.119,212.571,211.331,210.184,204.062,192.079,-9.5,-0.2,-1.9,-5.0,-0.5,-2.9,-5.9,-0.901,0.08,S-Nov. 2008,-10.3,-1.564,0.16,S-Apr. 2015,-9.8
2,Private transportation,14.120,209.918,210.674,208.319,209.185,206.979,205.068,206.070,205.317,204.610,204.277,203.291,200.626,191.079,207.903,207.014,205.836,206.839,205.796,205.299,206.371,206.780,208.396,206.976,205.714,200.763,189.573,-9.0,-0.5,-1.3,-4.8,-0.6,-2.4,-5.6,-0.788,0.09,S-Nov. 2008,-10.8,-1.358,0.17,S-Sep. 2015,-9.1
3,New and used motor vehicles(5),7.321,99.984,99.416,99.874,100.371,100.407,98.751,98.684,98.441,98.495,98.491,99.028,99.527,98.987,99.437,99.105,99.480,99.651,99.738,99.928,99.541,99.244,99.057,98.655,98.847,98.768,98.442,-1.0,0.5,0.5,-0.5,0.2,-0.1,-0.3,-0.024,0.11,S-Jan. 2020,-0.4,-0.067,0.26,S-Jan. 2020,-1.1
1,Utilities and public transportation,8.841,216.953,218.195,219.709,219.139,218.690,218.639,218.527,218.568,217.864,219.206,219.886,216.968,214.801,217.722,217.336,216.777,216.995,217.327,217.897,219.360,220.196,219.841,220.299,220.660,217.986,215.562,-1.0,0.3,-1.3,-1.0,0.2,-1.2,-1.1,-0.099,0.10,L-Feb. 2020,0.2,-0.087,0.23,S-Sep. 2015,-1.2
1,Household furnishings and operations,4.617,123.345,123.344,124.237,124.361,123.818,124.183,124.256,123.733,123.462,124.151,124.636,124.469,124.961,122.993,123.087,123.910,124.357,124.235,124.538,124.352,124.329,124.062,123.999,124.137,124.017,124.605,1.3,0.4,-0.1,0.4,0.1,-0.1,0.5,0.022,0.18,L-Jun. 2019,0.7,0.060,0.37,L-Nov. 2019,1.6
1,Other goods and services,3.155,448.658,449.896,449.345,451.709,453.074,453.193,455.225,456.262,455.413,458.336,460.144,461.495,461.294,448.514,449.884,449.578,451.697,453.196,453.384,455.058,455.816,455.388,458.309,460.356,461.516,461.161,2.8,0.4,0.3,0.0,0.4,0.3,-0.1,-0.002,0.12,S-Dec. 2019,-0.1,0.088,0.30,S-Feb. 2020,2.7
2,Personal care(4),2.560,232.902,233.542,233.136,234.077,234.749,234.603,235.578,235.797,235.310,237.024,237.978,238.175,238.181,232.902,233.542,233.136,234.077,234.749,234.603,235.578,235.797,235.310,237.024,237.978,238.175,238.181,2.3,0.4,0.1,0.0,0.4,0.1,0.0,0.000,0.15,S-Dec. 2019,-0.2,0.057,0.37,Ð,Ð
